,expansion,time_since_played,game_time,map_img,download_link
974,Legacy of the Void,played 8 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33105/replay
975,Legacy of the Void,played 8 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33117/replay
976,Legacy of the Void,played 8 months ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33088/replay
977,Legacy of the Void,played 8 months ago,"24 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33104/replay
978,Legacy of the Void,played 8 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33087/replay
979,Legacy of the Void,played 8 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33103/replay
980,Legacy of the Void,played 8 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/33139/replay
981,Legacy of the Void,played 8 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33086/replay
982,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33128/replay
983,Legacy of the Void,played 8 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33102/replay
984,Legacy of the Void,played 8 months ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/30797/replay
985,Legacy of the Void,played 8 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32532/replay
986,Legacy of the Void,played 8 months ago,"25 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/33138/replay
987,Legacy of the Void,played 8 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33150/replay
988,Legacy of the Void,played 8 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/32524/replay
989,Legacy of the Void,played 8 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/32489/replay
990,Legacy of the Void,played 8 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/32516/replay
991,Legacy of the Void,played 8 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/32523/replay
992,Legacy of the Void,played 8 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/32552/replay
993,Legacy of the Void,played 8 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/32515/replay
994,Legacy of the Void,played 8 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/32494/replay
995,Legacy of the Void,played 8 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/32551/replay
996,Legacy of the Void,played 8 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/32550/replay
997,Legacy of the Void,played 8 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/30299/replay
998,Legacy of the Void,played 8 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/30297/replay
999,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/30296/replay
1000,Legacy of the Void,played 8 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/73280/replay
1001,Legacy of the Void,played 8 months ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/30277/replay
1002,Legacy of the Void,played 8 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/55525/replay
1003,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/30269/replay
1004,Legacy of the Void,played 8 months ago,"34 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/30267/replay
1005,Legacy of the Void,played 8 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/30211/replay
1006,Heart of the Swarm,played 8 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8ff7bce33b3dedb2fa4df63604246804947946c75ad5aca57125b743f17c56b5_100.png,https://gggreplays.com//matches/30208/replay
1007,Legacy of the Void,played 8 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/30146/replay
1008,Legacy of the Void,played 8 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33127/replay
1009,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/30132/replay
1010,Legacy of the Void,played 8 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33085/replay
1011,Legacy of the Void,played 8 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/30133/replay
1012,Legacy of the Void,played 8 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/33137/replay
1013,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/30131/replay
1014,Legacy of the Void,played 8 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/32488/replay
1015,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/32505/replay
1016,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32531/replay
1017,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/30077/replay
1018,Legacy of the Void,played 8 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/32514/replay
1019,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/30058/replay
1020,Legacy of the Void,played 8 months ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/30055/replay
1021,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/30033/replay
1022,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33149/replay
1023,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33148/replay
1024,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33101/replay
1025,Legacy of the Void,played 8 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33116/replay
1026,Legacy of the Void,played 8 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33115/replay
1027,Legacy of the Void,played 8 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33100/replay
1028,Legacy of the Void,played 8 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/30171/replay
1029,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/32487/replay
1030,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/32498/replay
1031,Legacy of the Void,played 8 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/29683/replay
1032,Legacy of the Void,played 8 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/30185/replay
1033,Legacy of the Void,played 8 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/29631/replay
1034,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/29615/replay
1035,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/29613/replay
1036,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/29611/replay
1037,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/29605/replay
1038,Legacy of the Void,played 8 months ago,"39 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/29610/replay
1039,Legacy of the Void,played 8 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/30157/replay
1040,Legacy of the Void,played 8 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33126/replay
1041,Legacy of the Void,played 8 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33084/replay
1042,Legacy of the Void,played 8 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33083/replay
1043,Legacy of the Void,played 8 months ago,"32 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/33160/replay
1044,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33113/replay
1045,Legacy of the Void,played 8 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33112/replay
1046,Legacy of the Void,played 8 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/33136/replay
