link, map
https://gggreplays.com/matches/83119, Blackpink LE
https://gggreplays.com/matches/89188, Catalyst LE
https://gggreplays.com/matches/83117, Blackpink LE
https://gggreplays.com/matches/83114, Backwater LE
https://gggreplays.com/matches/86740, Backwater LE
https://gggreplays.com/matches/82449, Abiogenesis LE
https://gggreplays.com/matches/82482, Acid Plant LE
https://gggreplays.com/matches/89187, Catalyst LE
https://gggreplays.com/matches/82451, Abiogenesis LE
https://gggreplays.com/matches/83118, Acid Plant LE
https://gggreplays.com/matches/83115, Abiogenesis LE
https://gggreplays.com/matches/83116, Eastwatch LE
https://gggreplays.com/matches/81192, Neon Violet Square LE
https://gggreplays.com/matches/89204, Eastwatch LE
https://gggreplays.com/matches/82481, Catalyst LE
https://gggreplays.com/matches/89123, Abiogenesis LE
https://gggreplays.com/matches/89172, Blackpink LE
https://gggreplays.com/matches/82453, Abiogenesis LE
https://gggreplays.com/matches/81092, Abiogenesis LE
https://gggreplays.com/matches/80897, Abiogenesis LE
https://gggreplays.com/matches/83467, Blackpink LE
https://gggreplays.com/matches/82476, Catalyst LE
https://gggreplays.com/matches/80621, Neon Violet Square LE
https://gggreplays.com/matches/80620, Eastwatch LE
https://gggreplays.com/matches/80616, Neon Violet Square LE
https://gggreplays.com/matches/80453, Backwater LE
https://gggreplays.com/matches/80186, Blackpink LE
https://gggreplays.com/matches/80179, Abiogenesis LE
https://gggreplays.com/matches/80178, Catalyst LE
https://gggreplays.com/matches/79148, Derelict Watcher TE
https://gggreplays.com/matches/79150, Dreamcatcher LE
https://gggreplays.com/matches/79149, Dreamcatcher LE
https://gggreplays.com/matches/79154, Cloud Kingdom LE
https://gggreplays.com/matches/79153, 16-Bit LE
https://gggreplays.com/matches/79155, Abiogenesis LE
https://gggreplays.com/matches/79152, Abiogenesis LE
https://gggreplays.com/matches/79151, 16-Bit LE
https://gggreplays.com/matches/79141, Abiogenesis LE
https://gggreplays.com/matches/79158, 16-Bit LE
https://gggreplays.com/matches/81637, Neon Violet Square LE
https://gggreplays.com/matches/79156, 16-Bit LE
https://gggreplays.com/matches/79157, 16-Bit LE
https://gggreplays.com/matches/79159, Dreamcatcher LE
https://gggreplays.com/matches/79160, Redshift LE
https://gggreplays.com/matches/83125, Blackpink LE
https://gggreplays.com/matches/83120, Acid Plant LE
https://gggreplays.com/matches/78129, Backwater LE
https://gggreplays.com/matches/83122, Backwater LE
https://gggreplays.com/matches/83121, Abiogenesis LE
https://gggreplays.com/matches/83126, Acid Plant LE
https://gggreplays.com/matches/83123, Eastwatch LE
https://gggreplays.com/matches/81623, Eastwatch LE
https://gggreplays.com/matches/83128, Catalyst LE
https://gggreplays.com/matches/83127, Blackpink LE
https://gggreplays.com/matches/83129, Neon Violet Square LE
https://gggreplays.com/matches/83131, Backwater LE
https://gggreplays.com/matches/83132, Catalyst LE
https://gggreplays.com/matches/83134, Catalyst LE
https://gggreplays.com/matches/76184, Neon Violet Square LE
https://gggreplays.com/matches/76182, Backwater LE
https://gggreplays.com/matches/76185, Abiogenesis LE
https://gggreplays.com/matches/76022, Acid Plant LE
https://gggreplays.com/matches/76018, Abiogenesis LE
https://gggreplays.com/matches/76014, Abiogenesis LE
https://gggreplays.com/matches/76012, Backwater LE
https://gggreplays.com/matches/75984, Neon Violet Square LE
https://gggreplays.com/matches/75978, Eastwatch LE
https://gggreplays.com/matches/75975, Catalyst LE
https://gggreplays.com/matches/75972, Neon Violet Square LE
https://gggreplays.com/matches/83150, Backwater LE
https://gggreplays.com/matches/83140, Abiogenesis LE
https://gggreplays.com/matches/75462, Eastwatch LE
https://gggreplays.com/matches/75461, Abiogenesis LE
https://gggreplays.com/matches/75454, Abiogenesis LE
https://gggreplays.com/matches/75439, Catalyst LE
https://gggreplays.com/matches/75438, Catalyst LE
https://gggreplays.com/matches/75437, Eastwatch LE
https://gggreplays.com/matches/75433, Backwater LE
https://gggreplays.com/matches/75431, Eastwatch LE
https://gggreplays.com/matches/75429, Eastwatch LE
https://gggreplays.com/matches/75426, Eastwatch LE
https://gggreplays.com/matches/75423, Acid Plant LE
https://gggreplays.com/matches/75418, Eastwatch LE
https://gggreplays.com/matches/75412, Abiogenesis LE
https://gggreplays.com/matches/75408, Abiogenesis LE
https://gggreplays.com/matches/75404, Blackpink LE
https://gggreplays.com/matches/75402, Acid Plant LE
https://gggreplays.com/matches/75399, Catalyst LE
https://gggreplays.com/matches/75398, Backwater LE
https://gggreplays.com/matches/75396, Abiogenesis LE
https://gggreplays.com/matches/75391, Abiogenesis LE
https://gggreplays.com/matches/75389, Eastwatch LE
https://gggreplays.com/matches/75388, Abiogenesis LE
https://gggreplays.com/matches/83138, Abiogenesis LE
https://gggreplays.com/matches/83136, Eastwatch LE
https://gggreplays.com/matches/83135, Acid Plant LE
https://gggreplays.com/matches/83142, Catalyst LE
https://gggreplays.com/matches/83137, Neon Violet Square LE
https://gggreplays.com/matches/83139, Neon Violet Square LE
https://gggreplays.com/matches/83141, Neon Violet Square LE
https://gggreplays.com/matches/83143, Catalyst LE
https://gggreplays.com/matches/83144, Neon Violet Square LE
https://gggreplays.com/matches/83145, Abiogenesis LE
https://gggreplays.com/matches/83147, Acid Plant LE
https://gggreplays.com/matches/83148, Blackpink LE
https://gggreplays.com/matches/83151, Neon Violet Square LE
https://gggreplays.com/matches/83159, Blackpink LE
https://gggreplays.com/matches/74346, Eastwatch LE
https://gggreplays.com/matches/74341, Blackpink LE
