link, map
https://gggreplays.com/matches/151791, Blueshift LE
https://gggreplays.com/matches/151788, Acid Plant LE
https://gggreplays.com/matches/151734, Blueshift LE
https://gggreplays.com/matches/152793, Lost and Found LE
https://gggreplays.com/matches/151714, Blueshift LE
https://gggreplays.com/matches/151627, Lost and Found LE
https://gggreplays.com/matches/151626, Acid Plant LE
https://gggreplays.com/matches/151583, Blueshift LE
https://gggreplays.com/matches/151581, Dreamcatcher LE
https://gggreplays.com/matches/151578, Lost and Found LE
https://gggreplays.com/matches/151574, Lost and Found LE
https://gggreplays.com/matches/151572, Para Site LE
https://gggreplays.com/matches/151569, Blueshift LE
https://gggreplays.com/matches/151568, Fracture LE
https://gggreplays.com/matches/151566, Para Site LE
https://gggreplays.com/matches/151559, Para Site LE
https://gggreplays.com/matches/151557, Para Site LE
https://gggreplays.com/matches/151556, Para Site LE
https://gggreplays.com/matches/151555, Blueshift LE
https://gggreplays.com/matches/151524, Lost and Found LE
https://gggreplays.com/matches/151492, Blueshift LE
https://gggreplays.com/matches/151491, Acid Plant LE
https://gggreplays.com/matches/151478, Lost and Found LE
https://gggreplays.com/matches/151477, Fracture LE
https://gggreplays.com/matches/151476, Dreamcatcher LE
https://gggreplays.com/matches/151475, Lost and Found LE
https://gggreplays.com/matches/151472, Blueshift LE
https://gggreplays.com/matches/151471, Acid Plant LE
https://gggreplays.com/matches/151470, Dreamcatcher LE
https://gggreplays.com/matches/153557, Blueshift LE
https://gggreplays.com/matches/153558, Blueshift LE
https://gggreplays.com/matches/153559, Blueshift LE
https://gggreplays.com/matches/153561, Blueshift LE
https://gggreplays.com/matches/153560, Blueshift LE
https://gggreplays.com/matches/153562, Blueshift LE
https://gggreplays.com/matches/151290, Blueshift LE
https://gggreplays.com/matches/153564, Blueshift LE
https://gggreplays.com/matches/151289, Cerulean Fall LE
https://gggreplays.com/matches/151286, Cerulean Fall LE
https://gggreplays.com/matches/151260, Acid Plant LE
https://gggreplays.com/matches/151257, Para Site LE
https://gggreplays.com/matches/151255, Lost and Found LE
https://gggreplays.com/matches/151270, Para Site LE
https://gggreplays.com/matches/151269, Blueshift LE
https://gggreplays.com/matches/150612, Lost and Found LE
https://gggreplays.com/matches/150506, Lost and Found LE
https://gggreplays.com/matches/152628, Para Site LE
https://gggreplays.com/matches/150505, Cerulean Fall LE
https://gggreplays.com/matches/150035, 16-Bit LE
https://gggreplays.com/matches/150029, Acid Plant LE
https://gggreplays.com/matches/149738, 16-Bit LE
https://gggreplays.com/matches/149736, 16-Bit LE
https://gggreplays.com/matches/149731, Acid Plant LE
https://gggreplays.com/matches/149725, Fracture LE
https://gggreplays.com/matches/149722, Cerulean Fall LE
https://gggreplays.com/matches/149717, Cerulean Fall LE
https://gggreplays.com/matches/149741, Lost and Found LE
https://gggreplays.com/matches/149713, Blueshift LE
https://gggreplays.com/matches/157371, Lost and Found LE
https://gggreplays.com/matches/149677, Acid Plant LE
https://gggreplays.com/matches/149675, Acid Plant LE
https://gggreplays.com/matches/149673, Lost and Found LE
https://gggreplays.com/matches/149672, Fracture LE
https://gggreplays.com/matches/149670, Acid Plant LE
https://gggreplays.com/matches/149664, Lost and Found LE
https://gggreplays.com/matches/149662, Cerulean Fall LE
https://gggreplays.com/matches/149660, Lost and Found LE
https://gggreplays.com/matches/149747, Blueshift LE
https://gggreplays.com/matches/149576, Acid Plant LE
https://gggreplays.com/matches/149574, Blueshift LE
https://gggreplays.com/matches/149573, Blueshift LE
https://gggreplays.com/matches/149572, Blueshift LE
https://gggreplays.com/matches/149569, Blueshift LE
https://gggreplays.com/matches/149565, Blueshift LE
https://gggreplays.com/matches/149558, Blueshift LE
https://gggreplays.com/matches/149566, Cerulean Fall LE
https://gggreplays.com/matches/149553, Fracture LE
https://gggreplays.com/matches/149550, Cerulean Fall LE
https://gggreplays.com/matches/149546, 16-Bit LE
https://gggreplays.com/matches/149579, Para Site LE
https://gggreplays.com/matches/149580, Cerulean Fall LE
https://gggreplays.com/matches/149544, 16-Bit LE
https://gggreplays.com/matches/153565, Lost and Found LE
https://gggreplays.com/matches/153566, Blueshift LE
https://gggreplays.com/matches/153570, Acid Plant LE
https://gggreplays.com/matches/149504, Para Site LE
https://gggreplays.com/matches/149783, Lost and Found LE
https://gggreplays.com/matches/153567, Acid Plant LE
https://gggreplays.com/matches/149786, Cerulean Fall LE
https://gggreplays.com/matches/153572, Lost and Found LE
https://gggreplays.com/matches/153571, Blueshift LE
https://gggreplays.com/matches/149484, Lost and Found LE
https://gggreplays.com/matches/149782, Blueshift LE
https://gggreplays.com/matches/149428, Fracture LE
https://gggreplays.com/matches/149425, Fracture LE
https://gggreplays.com/matches/149426, Lost and Found LE
https://gggreplays.com/matches/149785, Cerulean Fall LE
https://gggreplays.com/matches/149419, Lost and Found LE
https://gggreplays.com/matches/149418, Fracture LE
